,record_date,country,currency,country_currency_desc,exchange_rate,effective_date,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day,curr_source
1230,2018-09-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,97,2018,4,2018,3,09,30,Fiscal_Data
1231,2018-09-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,14.214,null,98,2018,4,2018,3,09,30,Fiscal_Data
1232,2018-09-30,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,155.27,null,99,2018,4,2018,3,09,30,Fiscal_Data
1233,2018-09-30,LIBYA,DINAR,LIBYA-DINAR,1.375,null,100,2018,4,2018,3,09,30,Fiscal_Data
1234,2018-09-30,LITHUANIA,EURO,LITHUANIA-EURO,0.863,null,101,2018,4,2018,3,09,30,Fiscal_Data
1235,2018-09-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.863,null,102,2018,4,2018,3,09,30,Fiscal_Data
1236,2018-09-30,MACAO,MOP,MACAO-MOP,8.0,null,103,2018,4,2018,3,09,30,Fiscal_Data
1237,2018-09-30,MACEDONIA FYROM,DENAR(ARIARY),MACEDONIA FYROM-DENAR(ARIARY),52.89,null,104,2018,4,2018,3,09,30,Fiscal_Data
1238,2018-09-30,MADAGASCAR,FRANC,MADAGASCAR-FRANC,3421.6001,null,105,2018,4,2018,3,09,30,Fiscal_Data
1239,2018-09-30,MALAWI,KWACHA,MALAWI-KWACHA,733.0,null,106,2018,4,2018,3,09,30,Fiscal_Data
1240,2018-09-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.137,null,107,2018,4,2018,3,09,30,Fiscal_Data
1241,2018-09-30,MALI,CFA FRANC,MALI-CFA FRANC,556.92,null,108,2018,4,2018,3,09,30,Fiscal_Data
1242,2018-09-30,MALTA,EURO,MALTA-EURO,0.863,null,109,2018,4,2018,3,09,30,Fiscal_Data
1243,2018-09-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2018,4,2018,3,09,30,Fiscal_Data
1244,2018-09-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.863,null,111,2018,4,2018,3,09,30,Fiscal_Data
1245,2018-09-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,35.5,null,112,2018,4,2018,3,09,30,Fiscal_Data
1246,2018-09-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,34.25,null,113,2018,4,2018,3,09,30,Fiscal_Data
1247,2018-09-30,MEXICO,NEW PESO,MEXICO-NEW PESO,18.837,null,114,2018,4,2018,3,09,30,Fiscal_Data
1248,2018-09-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,115,2018,4,2018,3,09,30,Fiscal_Data
1249,2018-09-30,MOLDOVA,LEU,MOLDOVA-LEU,16.833,null,116,2018,4,2018,3,09,30,Fiscal_Data
1250,2018-09-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2545.29,null,117,2018,4,2018,3,09,30,Fiscal_Data
1251,2018-09-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.863,null,118,2018,4,2018,3,09,30,Fiscal_Data
1252,2018-09-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.381,null,119,2018,4,2018,3,09,30,Fiscal_Data
1253,2018-09-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,60.62,null,120,2018,4,2018,3,09,30,Fiscal_Data
1254,2018-09-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.214,null,121,2018,4,2018,3,09,30,Fiscal_Data
1255,2018-09-30,NEPAL,RUPEE,NEPAL-RUPEE,115.55,null,122,2018,4,2018,3,09,30,Fiscal_Data
1256,2018-09-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,123,2018,4,2018,3,09,30,Fiscal_Data
1257,2018-09-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.863,null,124,2018,4,2018,3,09,30,Fiscal_Data
1258,2018-09-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.511,null,125,2018,4,2018,3,09,30,Fiscal_Data
1259,2018-09-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,31.87,null,126,2018,4,2018,3,09,30,Fiscal_Data
1260,2018-09-30,NIGER,CFA FRANC,NIGER-CFA FRANC,556.92,null,127,2018,4,2018,3,09,30,Fiscal_Data
1261,2018-09-30,NIGERIA,NAIRA,NIGERIA-NAIRA,359.0,null,128,2018,4,2018,3,09,30,Fiscal_Data
1262,2018-09-30,NORWAY,KRONE,NORWAY-KRONE,8.171,null,129,2018,4,2018,3,09,30,Fiscal_Data
1263,2018-09-30,OMAN,RIAL,OMAN-RIAL,0.385,null,130,2018,4,2018,3,09,30,Fiscal_Data
1264,2018-09-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,122.29,null,131,2018,4,2018,3,09,30,Fiscal_Data
1265,2018-09-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,132,2018,4,2018,3,09,30,Fiscal_Data
1266,2018-09-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,133,2018,4,2018,3,09,30,Fiscal_Data
1267,2018-09-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.252,null,134,2018,4,2018,3,09,30,Fiscal_Data
1268,2018-09-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5872.0,null,135,2018,4,2018,3,09,30,Fiscal_Data
1269,2018-09-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.295,null,136,2018,4,2018,3,09,30,Fiscal_Data
1270,2018-09-30,PHILIPPINES,PESO,PHILIPPINES-PESO,54.086,null,137,2018,4,2018,3,09,30,Fiscal_Data
1271,2018-09-30,POLAND,ZLOTY,POLAND-ZLOTY,3.693,null,138,2018,4,2018,3,09,30,Fiscal_Data
1272,2018-09-30,PORTUGAL,EURO,PORTUGAL-EURO,0.863,null,139,2018,4,2018,3,09,30,Fiscal_Data
1273,2018-09-30,QATAR,RIYAL,QATAR-RIYAL,3.64,null,140,2018,4,2018,3,09,30,Fiscal_Data
1274,2018-09-30,ROMANIA,LEU,ROMANIA-LEU,4.025,null,141,2018,4,2018,3,09,30,Fiscal_Data
1275,2018-09-30,RUSSIA,RUBLE,RUSSIA-RUBLE,65.775,null,142,2018,4,2018,3,09,30,Fiscal_Data
1276,2018-09-30,RWANDA,FRANC,RWANDA-FRANC,880.0,null,143,2018,4,2018,3,09,30,Fiscal_Data
1277,2018-09-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,20875.0,null,144,2018,4,2018,3,09,30,Fiscal_Data
1278,2018-09-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,145,2018,4,2018,3,09,30,Fiscal_Data
1279,2018-09-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,556.92,null,146,2018,4,2018,3,09,30,Fiscal_Data
1280,2018-09-30,SERBIA,EURO-DINAR,SERBIA-EURO-DINAR,0.863,null,147,2018,4,2018,3,09,30,Fiscal_Data
1281,2018-09-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.5,null,148,2018,4,2018,3,09,30,Fiscal_Data
1282,2018-09-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,8445.0,null,149,2018,4,2018,3,09,30,Fiscal_Data
1283,2018-09-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.368,null,150,2018,4,2018,3,09,30,Fiscal_Data
1284,2018-09-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.863,null,151,2018,4,2018,3,09,30,Fiscal_Data
1285,2018-09-30,SLOVENIA,EURO,SLOVENIA-EURO,0.863,null,152,2018,4,2018,3,09,30,Fiscal_Data
1286,2018-09-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.576,null,153,2018,4,2018,3,09,30,Fiscal_Data
1287,2018-09-30,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,154,2018,4,2018,3,09,30,Fiscal_Data
1288,2018-09-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,14.214,null,155,2018,4,2018,3,09,30,Fiscal_Data
1289,2018-09-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,148.9,null,156,2018,4,2018,3,09,30,Fiscal_Data
1290,2018-09-30,SPAIN,EURO,SPAIN-EURO,0.863,null,157,2018,4,2018,3,09,30,Fiscal_Data
1291,2018-09-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,169.0,null,158,2018,4,2018,3,09,30,Fiscal_Data
1292,2018-09-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,159,2018,4,2018,3,09,30,Fiscal_Data
1293,2018-09-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,29.0,null,160,2018,4,2018,3,09,30,Fiscal_Data
1294,2018-09-30,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,161,2018,4,2018,3,09,30,Fiscal_Data
1295,2018-09-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,14.214,null,162,2018,4,2018,3,09,30,Fiscal_Data
1296,2018-09-30,SWEDEN,KRONA,SWEDEN-KRONA,8.892,null,163,2018,4,2018,3,09,30,Fiscal_Data
1297,2018-09-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.977,null,164,2018,4,2018,3,09,30,Fiscal_Data
1298,2018-09-30,SYRIA,POUND,SYRIA-POUND,515.0,null,165,2018,4,2018,3,09,30,Fiscal_Data
1299,2018-09-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,30.487,null,166,2018,4,2018,3,09,30,Fiscal_Data
1300,2018-09-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,9.35,null,167,2018,4,2018,3,09,30,Fiscal_Data
1301,2018-09-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2278.0,null,168,2018,4,2018,3,09,30,Fiscal_Data
1302,2018-09-30,THAILAND,BAHT,THAILAND-BAHT,32.35,null,169,2018,4,2018,3,09,30,Fiscal_Data
1303,2018-09-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,170,2018,4,2018,3,09,30,Fiscal_Data
1304,2018-09-30,TOGO,CFA FRANC,TOGO-CFA FRANC,556.92,null,171,2018,4,2018,3,09,30,Fiscal_Data
1305,2018-09-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.17,null,172,2018,4,2018,3,09,30,Fiscal_Data
1306,2018-09-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.65,null,173,2018,4,2018,3,09,30,Fiscal_Data
1307,2018-09-30,TUNISIA,DINAR,TUNISIA-DINAR,2.81,null,174,2018,4,2018,3,09,30,Fiscal_Data
1308,2018-09-30,TURKEY,LIRA,TURKEY-LIRA,6.014,null,175,2018,4,2018,3,09,30,Fiscal_Data
1309,2018-09-30,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,null,176,2018,4,2018,3,09,30,Fiscal_Data
1310,2018-09-30,UGANDA,SHILLING,UGANDA-SHILLING,3820.0,null,177,2018,4,2018,3,09,30,Fiscal_Data
1311,2018-09-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,28.25,null,178,2018,4,2018,3,09,30,Fiscal_Data
1312,2018-09-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,179,2018,4,2018,3,09,30,Fiscal_Data
1313,2018-09-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.767,null,180,2018,4,2018,3,09,30,Fiscal_Data
1314,2018-09-30,URUGUAY,PESO,URUGUAY-PESO,32.93,null,181,2018,4,2018,3,09,30,Fiscal_Data
1315,2018-09-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8160.0,null,182,2018,4,2018,3,09,30,Fiscal_Data
1316,2018-09-30,VANUATU,VATU,VANUATU-VATU,110.56,null,183,2018,4,2018,3,09,30,Fiscal_Data
1317,2018-09-30,VENEZUELA,BOLIVAR-FUERTE,VENEZUELA-BOLIVAR-FUERTE,249354.5156,null,184,2018,4,2018,3,09,30,Fiscal_Data
1318,2018-09-30,VIETNAM,DONG,VIETNAM-DONG,23325.0,null,185,2018,4,2018,3,09,30,Fiscal_Data
1319,2018-09-30,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,null,188,2018,4,2018,3,09,30,Fiscal_Data
1320,2018-09-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,12.23,null,189,2018,4,2018,3,09,30,Fiscal_Data
1321,2018-09-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,null,190,2018,4,2018,3,09,30,Fiscal_Data
1322,2018-09-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.524,null,186,2018,4,2018,3,09,30,Fiscal_Data
1323,2018-09-30,YEMEN,RIAL,YEMEN-RIAL,455.0,null,187,2018,4,2018,3,09,30,Fiscal_Data
1324,2018-12-31,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,74.576,null,1,2019,1,2018,4,12,31,Fiscal_Data
1325,2018-12-31,ALBANIA,LEK,ALBANIA-LEK,107.05,null,2,2019,1,2018,4,12,31,Fiscal_Data
1326,2018-12-31,ALGERIA,DINAR,ALGERIA-DINAR,117.898,null,3,2019,1,2018,4,12,31,Fiscal_Data
1327,2018-12-31,ANGOLA,KWANZA,ANGOLA-KWANZA,310.0,null,4,2019,1,2018,4,12,31,Fiscal_Data
1328,2018-12-31,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2019,1,2018,4,12,31,Fiscal_Data
1329,2018-12-31,ARGENTINA,PESO,ARGENTINA-PESO,37.642,null,6,2019,1,2018,4,12,31,Fiscal_Data
1330,2018-12-31,ARMENIA,DRAM,ARMENIA-DRAM,485.0,null,7,2019,1,2018,4,12,31,Fiscal_Data
1331,2018-12-31,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.416,null,8,2019,1,2018,4,12,31,Fiscal_Data
1332,2018-12-31,AUSTRIA,EURO,AUSTRIA-EURO,0.872,null,9,2019,1,2018,4,12,31,Fiscal_Data
1333,2018-12-31,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.7,null,10,2019,1,2018,4,12,31,Fiscal_Data
1334,2018-12-31,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2019,1,2018,4,12,31,Fiscal_Data
1335,2018-12-31,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2019,1,2018,4,12,31,Fiscal_Data
1336,2018-12-31,BANGLADESH,TAKA,BANGLADESH-TAKA,84.0,null,13,2019,1,2018,4,12,31,Fiscal_Data
1337,2018-12-31,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2019,1,2018,4,12,31,Fiscal_Data
1338,2018-12-31,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,2.16,null,15,2019,1,2018,4,12,31,Fiscal_Data
1339,2018-12-31,BELGIUM,EURO,BELGIUM-EURO,0.872,null,16,2019,1,2018,4,12,31,Fiscal_Data
1340,2018-12-31,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2019,1,2018,4,12,31,Fiscal_Data
1341,2018-12-31,BENIN,CFA FRANC,BENIN-CFA FRANC,568.65,null,18,2019,1,2018,4,12,31,Fiscal_Data
1342,2018-12-31,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2019,1,2018,4,12,31,Fiscal_Data
1343,2018-12-31,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.85,null,20,2019,1,2018,4,12,31,Fiscal_Data
1344,2018-12-31,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.706,null,21,2019,1,2018,4,12,31,Fiscal_Data
1345,2018-12-31,BOSNIA,MARKA,BOSNIA-MARKA,1.706,null,22,2019,1,2018,4,12,31,Fiscal_Data
1346,2018-12-31,BOTSWANA,PULA,BOTSWANA-PULA,10.661,null,23,2019,1,2018,4,12,31,Fiscal_Data
1347,2018-12-31,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.361,null,25,2019,1,2018,4,12,31,Fiscal_Data
1348,2018-12-31,BULGARIA,LEV,BULGARIA-LEV,1.707,null,26,2019,1,2018,4,12,31,Fiscal_Data
1349,2018-12-31,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,568.65,null,27,2019,1,2018,4,12,31,Fiscal_Data
1350,2018-12-31,BURUNDI,FRANC,BURUNDI-FRANC,1790.0,null,28,2019,1,2018,4,12,31,Fiscal_Data
1351,2018-12-31,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,null,29,2019,1,2018,4,12,31,Fiscal_Data
1352,2018-12-31,CANADA,DOLLAR,CANADA-DOLLAR,1.362,null,31,2019,1,2018,4,12,31,Fiscal_Data
1353,2018-12-31,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,94.88,null,32,2019,1,2018,4,12,31,Fiscal_Data
1354,2018-12-31,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,33,2019,1,2018,4,12,31,Fiscal_Data
1355,2018-12-31,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,603.87,null,34,2019,1,2018,4,12,31,Fiscal_Data
1356,2018-12-31,CHAD,CFA FRANC,CHAD-CFA FRANC,603.87,null,35,2019,1,2018,4,12,31,Fiscal_Data
1357,2018-12-31,CHILE,PESO,CHILE-PESO,693.08,null,36,2019,1,2018,4,12,31,Fiscal_Data
1358,2018-12-31,CHINA,RENMINBI,CHINA-RENMINBI,6.876,null,37,2019,1,2018,4,12,31,Fiscal_Data
1359,2018-12-31,COLOMBIA,PESO,COLOMBIA-PESO,3245.0,null,38,2019,1,2018,4,12,31,Fiscal_Data
1360,2018-12-31,COMOROS,FRANC,COMOROS-FRANC,428.14,null,39,2019,1,2018,4,12,31,Fiscal_Data
1361,2018-12-31,COSTA RICA,COLON,COSTA RICA-COLON,603.5,null,40,2019,1,2018,4,12,31,Fiscal_Data
1362,2018-12-31,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,568.65,null,41,2019,1,2018,4,12,31,Fiscal_Data
1363,2018-12-31,CROATIA,KUNA,CROATIA-KUNA,6.31,null,42,2019,1,2018,4,12,31,Fiscal_Data
1364,2018-12-31,CUBA,PESO,CUBA-PESO,1.0,null,43,2019,1,2018,4,12,31,Fiscal_Data
1365,2018-12-31,CYPRUS,EURO,CYPRUS-EURO,0.872,null,44,2019,1,2018,4,12,31,Fiscal_Data
1366,2018-12-31,CZECH REPUBLIC,KORUNA,CZECH REPUBLIC-KORUNA,21.941,null,45,2019,1,2018,4,12,31,Fiscal_Data
1367,2018-12-31,CZECH,KORUNA,CZECH-KORUNA,21.941,null,46,2019,1,2018,4,12,31,Fiscal_Data
1368,2018-12-31,DEMOCRATIC REPUBLIC OF CONGO,FRANC,DEMOCRATIC REPUBLIC OF CONGO-FRANC,1630.0,null,47,2019,1,2018,4,12,31,Fiscal_Data
1369,2018-12-31,DENMARK,KRONE,DENMARK-KRONE,6.517,null,48,2019,1,2018,4,12,31,Fiscal_Data
1370,2018-12-31,BRAZIL,REAL,BRAZIL-REAL,3.88,null,24,2019,1,2018,4,12,31,Fiscal_Data
1371,2018-12-31,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,603.87,null,30,2019,1,2018,4,12,31,Fiscal_Data
1372,2018-12-31,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,49,2019,1,2018,4,12,31,Fiscal_Data
1373,2018-12-31,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,49.94,null,50,2019,1,2018,4,12,31,Fiscal_Data
1374,2018-12-31,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,51,2019,1,2018,4,12,31,Fiscal_Data
1375,2018-12-31,EGYPT,POUND,EGYPT-POUND,17.89,null,52,2019,1,2018,4,12,31,Fiscal_Data
1376,2018-12-31,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,53,2019,1,2018,4,12,31,Fiscal_Data
1377,2018-12-31,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,603.87,null,54,2019,1,2018,4,12,31,Fiscal_Data
1378,2018-12-31,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,55,2019,1,2018,4,12,31,Fiscal_Data
1379,2018-12-31,ESTONIA,EURO,ESTONIA-EURO,0.872,null,56,2019,1,2018,4,12,31,Fiscal_Data
1380,2018-12-31,ETHIOPIA,BIRR,ETHIOPIA-BIRR,28.04,null,57,2019,1,2018,4,12,31,Fiscal_Data
1381,2018-12-31,EURO ZONE,EURO,EURO ZONE-EURO,0.872,null,58,2019,1,2018,4,12,31,Fiscal_Data
1382,2018-12-31,FIJI,DOLLAR,FIJI-DOLLAR,2.108,null,59,2019,1,2018,4,12,31,Fiscal_Data
1383,2018-12-31,FINLAND,EURO,FINLAND-EURO,0.872,null,60,2019,1,2018,4,12,31,Fiscal_Data
1384,2018-12-31,FRANCE,EURO,FRANCE-EURO,0.872,null,61,2019,1,2018,4,12,31,Fiscal_Data
1385,2018-12-31,GABON,CFA FRANC,GABON-CFA FRANC,603.87,null,62,2019,1,2018,4,12,31,Fiscal_Data
1386,2018-12-31,GAMBIA,DALASI,GAMBIA-DALASI,50.0,null,63,2019,1,2018,4,12,31,Fiscal_Data
1387,2018-12-31,GEORGIA,LARI,GEORGIA-LARI,2.67,null,64,2019,1,2018,4,12,31,Fiscal_Data
1388,2018-12-31,GERMANY FRG,EURO,GERMANY FRG-EURO,0.872,null,65,2019,1,2018,4,12,31,Fiscal_Data
1389,2018-12-31,GERMANY,EURO,GERMANY-EURO,0.872,null,66,2019,1,2018,4,12,31,Fiscal_Data
1390,2018-12-31,GHANA,CEDI,GHANA-CEDI,4.825,null,67,2019,1,2018,4,12,31,Fiscal_Data
1391,2018-12-31,GREECE,EURO,GREECE-EURO,0.872,null,68,2019,1,2018,4,12,31,Fiscal_Data
1392,2018-12-31,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,69,2019,1,2018,4,12,31,Fiscal_Data
1393,2018-12-31,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.715,null,70,2019,1,2018,4,12,31,Fiscal_Data
1394,2018-12-31,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,568.65,null,71,2019,1,2018,4,12,31,Fiscal_Data
1395,2018-12-31,GUINEA,FRANC,GUINEA-FRANC,9076.0,null,72,2019,1,2018,4,12,31,Fiscal_Data
1396,2018-12-31,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,73,2019,1,2018,4,12,31,Fiscal_Data
1397,2018-12-31,HAITI,GOURDE,HAITI-GOURDE,77.118,null,74,2019,1,2018,4,12,31,Fiscal_Data
1398,2018-12-31,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,25.0,null,75,2019,1,2018,4,12,31,Fiscal_Data
1399,2018-12-31,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.832,null,76,2019,1,2018,4,12,31,Fiscal_Data
1400,2018-12-31,HUNGARY,FORINT,HUNGARY-FORINT,280.17,null,77,2019,1,2018,4,12,31,Fiscal_Data
1401,2018-12-31,ICELAND,KRONA,ICELAND-KRONA,116.11,null,78,2019,1,2018,4,12,31,Fiscal_Data
1402,2018-12-31,INDIA,RUPEE,INDIA-RUPEE,69.8,null,79,2019,1,2018,4,12,31,Fiscal_Data
1403,2018-12-31,INDONESIA,RUPIAH,INDONESIA-RUPIAH,14440.0,null,80,2019,1,2018,4,12,31,Fiscal_Data
1404,2018-12-31,IRAN,RIAL,IRAN-RIAL,42000.0,null,81,2019,1,2018,4,12,31,Fiscal_Data
1405,2018-12-31,IRAQ,DINAR,IRAQ-DINAR,1138.0,null,82,2019,1,2018,4,12,31,Fiscal_Data
1406,2018-12-31,IRELAND,EURO,IRELAND-EURO,0.872,null,83,2019,1,2018,4,12,31,Fiscal_Data
1407,2018-12-31,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.749,null,84,2019,1,2018,4,12,31,Fiscal_Data
1408,2018-12-31,ITALY,EURO,ITALY-EURO,0.872,null,85,2019,1,2018,4,12,31,Fiscal_Data
1409,2018-12-31,JAMAICA,DOLLAR,JAMAICA-DOLLAR,126.0,null,86,2019,1,2018,4,12,31,Fiscal_Data
1410,2018-12-31,JAPAN,YEN,JAPAN-YEN,109.85,null,87,2019,1,2018,4,12,31,Fiscal_Data
1411,2018-12-31,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.749,null,88,2019,1,2018,4,12,31,Fiscal_Data
1412,2018-12-31,JORDAN,DINAR,JORDAN-DINAR,0.708,null,89,2019,1,2018,4,12,31,Fiscal_Data
1413,2018-12-31,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,375.15,null,90,2019,1,2018,4,12,31,Fiscal_Data
1414,2018-12-31,KENYA,SHILLING,KENYA-SHILLING,101.8,null,91,2019,1,2018,4,12,31,Fiscal_Data
1415,2018-12-31,KOREA,WON,KOREA-WON,1114.49,null,92,2019,1,2018,4,12,31,Fiscal_Data
1416,2018-12-31,KOSOVO,EURO,KOSOVO-EURO,0.872,null,93,2019,1,2018,4,12,31,Fiscal_Data
1417,2018-12-31,KUWAIT,DINAR,KUWAIT-DINAR,0.303,null,94,2019,1,2018,4,12,31,Fiscal_Data
1418,2018-12-31,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.8,null,95,2019,1,2018,4,12,31,Fiscal_Data
1419,2018-12-31,LAOS,KIP,LAOS-KIP,8535.0,null,96,2019,1,2018,4,12,31,Fiscal_Data
1420,2018-12-31,LATVIA,EURO,LATVIA-EURO,0.872,null,97,2019,1,2018,4,12,31,Fiscal_Data
1421,2018-12-31,LEBANON,POUND,LEBANON-POUND,1500.0,null,98,2019,1,2018,4,12,31,Fiscal_Data
1422,2018-12-31,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,155.71,null,101,2019,1,2018,4,12,31,Fiscal_Data
1423,2018-12-31,LIBYA,DINAR,LIBYA-DINAR,1.386,null,102,2019,1,2018,4,12,31,Fiscal_Data
1424,2018-12-31,LITHUANIA,EURO,LITHUANIA-EURO,0.872,null,103,2019,1,2018,4,12,31,Fiscal_Data
1425,2018-12-31,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.872,null,104,2019,1,2018,4,12,31,Fiscal_Data
1426,2018-12-31,MACEDONIA FYROM,DENAR(ARIARY),MACEDONIA FYROM-DENAR(ARIARY),53.5,null,105,2019,1,2018,4,12,31,Fiscal_Data
1427,2018-12-31,MADAGASCAR,FRANC,MADAGASCAR-FRANC,3470.2,null,106,2019,1,2018,4,12,31,Fiscal_Data
1428,2018-12-31,MALAWI,KWACHA,MALAWI-KWACHA,733.0,null,107,2019,1,2018,4,12,31,Fiscal_Data
1429,2018-12-31,MALDIVES,RUFIYAA,MALDIVES-RUFIYAA,15.42,null,109,2019,1,2018,4,12,31,Fiscal_Data
1430,2018-12-31,MALI,CFA FRANC,MALI-CFA FRANC,568.65,null,110,2019,1,2018,4,12,31,Fiscal_Data
